728|C_717D64929D7914A130061880A1|生产经营单位使用被派遣劳动者、灵活用工人员的，未履行安全生产责任等
729|C_717D64929D7914A130061880A1|被派遣劳动者、灵活用工人员依法享有从业人员的权利，并未依法履行从业人员的义务
730|C_717D64929D7914A130061880A1|被派遣劳动者、灵活用工人员未计入生产经营单位从业人员的总数
731|C_71CDB1DA603112EE29A7C7C996|居民委员会、村民委员会发现其所在区域内的生产经营单位存在事故隐患或者安全生产违法行为时，未向当地人民政府或者有关部门报告
732|C_71F876EA935D4E2F7A2BCB3A60|生产经营单位未将接受其作业指令的被派遣劳动者、灵活用工人员纳入本单位对从业人员安全生产的统一管理，履行安全生产保障责任等
733|C_71F876EA935D4E2F7A2BCB3A60|劳务派遣单位未对被派遣劳动者进行必要的安全生产教育和培训
734|C_720BA224F29475112F22D933B2|用人单位安排未成年工从事接触职业病危害的作业
735|C_720BA224F29475112F22D933B2|安排孕期、哺乳期的女职工从事对本人和胎儿、婴儿有危害的作业
736|C_72873B4521A6E3C1ED03ED746C|生产经营单位未建立健全并落实安全风险分级管控制度，根据生产经营过程中发生生产安全事故的可能性和后果的严重程度等
737|C_72873B4521A6E3C1ED03ED746C|生产经营单位未在生产区域显著位置设置安全风险公告栏等
738|C_72873B4521A6E3C1ED03ED746C|公告内容未及时更新并建立档案
739|C_72873B4521A6E3C1ED03ED746C|生产经营单位未按照规定落实安全风险报告责任，通过相关信息系统报告较大以上安全风险等
740|C_72EFB456E0324A048638E69CC4|人民检察院在履行职责中发现负有安全生产监督管理职责的部门违法行使职权或者未依法履行职责等
741|C_750654EC30EF7F395A6684E8F7|学校、科研院所、医疗卫生机构储存和使用危险物品，未严格执行法律、法规和国家标准或者行业标准，制定危险物品安全管理制度等
742|C_751C1275FDF0CA3552B0722FF5|职业卫生监督管理部门未按照职责分工，加强对用人单位落实职业病防护管理措施情况的监督检查，依法行使职权，承担责任
743|C_759DB7C90EABB14821C1BC21F2|负责特种设备安全监督管理的部门的安全监察人员未熟悉相关法律、法规，具有相应的专业知识和工作经验等
744|C_759DB7C90EABB14821C1BC21F2|特种设备安全监察人员未忠于职守、坚持原则、秉公执法
745|C_759DB7C90EABB14821C1BC21F2|负责特种设备安全监督管理的部门实施安全监督检查时，未有二名以上特种设备安全监察人员参加等
746|C_7650AC8AE7280463EAC1AFC0D0|生产经营单位的从业人员有依法获得安全生产保障的权利，并未依法履行安全生产方面的义务
747|C_768052F162613017AF5F9AAB50|镇人民政府、街道办事处未履行下列消防工作职责： （一）加强消防安全组织建设，强化消防安全工作职责等
748|C_7728DF680EA818682D47F4748B|高危行业、领域生产经营单位未按照有关规定投保安全生产责任保险
751|C_783B8E9D94682E974E5F4CAD47|特殊建设工程未经消防设计审查或者审查不合格的，建设单位、施工单位施工
752|C_783B8E9D94682E974E5F4CAD47|其他建设工程，建设单位未提供满足施工需要的消防设计图纸及技术资料的，有关部门发放施工许可证或者批准开工报告
756|C_790C122739CBD44232D6FCBA41|未定期检测过滤装置两端的压差
757|C_7925530E3B45B4C231E70F809F|专职消防队的建立，未符合国家有关规定，并报当地消防救援机构验收
758|C_793B9FCC8767011C90B3C4AEA9|国务院负责特种设备安全监督管理的部门未依法组织制定特种设备重特大事故应急预案，报国务院批准后纳入国家突发事件应急预案体系
759|C_793B9FCC8767011C90B3C4AEA9|县级以上地方各级人民政府及其负责特种设备安全监督管理的部门未依法组织制定本行政区域内特种设备事故应急预案等
760|C_793B9FCC8767011C90B3C4AEA9|特种设备使用单位未制定特种设备事故应急专项预案，并定期进行应急演练
761|C_79F2D3D5229B96A81168DFF449|生产经营单位未加强安全生产标准化建设，建立健全安全生产管理体系，全面管控生产经营活动各环节的安全风险等
762|C_79F2D3D5229B96A81168DFF449|负有安全生产监督管理职责的部门未推动生产经营单位开展安全生产标准化建设
763|C_7AA666F4FF2790F3C009854546|职业病诊断，未综合分析下列因素： （一）病人的职业史
764|C_7AA666F4FF2790F3C009854546|没有证据否定职业病危害因素与病人临床表现之间的必然联系的，未诊断为职业病
765|C_7AA666F4FF2790F3C009854546|职业病诊断证明书未由参与诊断的取得职业病诊断资格的执业医师签署，并经承担职业病诊断的医疗卫生机构审核盖章
766|C_7B2FE1F2A576228A5743ADBB07|总承包单位依法将建设工程的专业工程或者劳务作业分包给其他单位的，分包合同未明确总承包单位和分包单位的安全生产责任等
767|C_7B2FE1F2A576228A5743ADBB07|建设工程施工单位通过租赁设备的方式将施工作业或者工程发包给设备租赁单位的，建设工程施工单位未承担安全生产管理职责等
768|C_7B437C8934BFED326F05369C79|存在粉尘爆炸危险的工贸企业有下列情形之一的等
769|C_7D2425A6472F9ED7098B49315B|移动式压力容器、气瓶充装单位，未具备下列条件，并经负责特种设备安全监督管理的部门许可等
770|C_7D2425A6472F9ED7098B49315B|充装单位未建立充装前后的检查、记录制度，禁止对不符合安全技术规范要求的移动式压力容器和气瓶进行充装
771|C_7D2425A6472F9ED7098B49315B|气瓶充装单位未向气体使用者提供符合安全技术规范要求的气瓶，对气体使用者进行气瓶安全使用指导等
772|C_7D4F7C39CC58322875A571BB08|在农业收获季节、森林和草原防火期间、重大节假日期间以及火灾多发季节，地方各级人民政府未组织开展有针对性的消防宣传教育等
773|C_7D85AC280234FC8A78C5E07364|新建、扩建、改建建设项目和技术改造、技术引进项目（以下统称建设项目）可能产生职业病危害的等
774|C_7D85AC280234FC8A78C5E07364|医疗机构建设项目可能产生放射性职业病危害的，建设单位未向卫生行政部门提交放射性职业病危害预评价报告
775|C_7D85AC280234FC8A78C5E07364|卫生行政部门未自收到预评价报告之日起三十日内，作出审核决定并书面通知建设单位
776|C_7D85AC280234FC8A78C5E07364|未提交预评价报告或者预评价报告未经卫生行政部门审核同意的，开工建设
777|C_7D85AC280234FC8A78C5E07364|职业病危害预评价报告未对建设项目可能产生的职业病危害因素及其对工作场所和劳动者健康的影响作出评价等
778|C_7D937E8475E48D174B55913A74|生产经营单位使用的危险物品的容器、运输工具，以及涉及人身安全、危险性较大的海洋石油开采特种设备和矿山井下特种设备等
779|C_7E6AF61F9D540E350CF0148D6A|负责特种设备安全监督管理的部门在办理本法规定的许可时，其受理、审查、许可的程序必须公开，并未自受理申请之日起三十日内等
780|C_7E6AF61F9D540E350CF0148D6A|不予许可的，未书面向申请人说明理由
781|C_7EC63DCB256002A18EE5F5E863|医疗卫生机构发现疑似职业病病人时，未告知劳动者本人并及时通知用人单位
782|C_7EC63DCB256002A18EE5F5E863|用人单位未及时安排对疑似职业病病人进行诊断
783|C_7EC63DCB256002A18EE5F5E863|在疑似职业病病人诊断或者医学观察期间，解除或者终止与其订立的劳动合同
784|C_7F8C698295035F304B5D68102E|从业人员在作业过程中，未严格落实岗位安全责任，遵守本单位的安全生产规章制度和操作规程，服从管理等
786|C_7FCC0C85E0C313B5599EBC67|生产、储存危险化学品的企业未按照国家标准或者行业标准装备自动控制系统和安全仪表系统，建立安全风险监测预警系统等
787|C_7FEECDE705107D462312875B58|负有安全生产监督管理职责的部门依照有关法律、法规的规定等
788|C_7FEECDE705107D462312875B58|不符合有关法律、法规和国家标准或者行业标准规定的安全生产条件的，批准或者验收通过
